Unnamed: 0,source_dataset,isMath,attack,source_model,source_balancing,source_adv_training,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
101.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,bing,30/70,0.12765957,0.1521739130434782,0.1041666666666666
102.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,bing,40/60,0.14035088,0.1843971631205673,0.0972222222222222
103.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,bing,50/50,0.12937063,0.1180555555555555,0.1408450704225352
104.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,bing,20/80,0.20363636,0.4045801526717557,0.0208333333333333
105.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,bing,30/70,0.14748202,0.2,0.0979020979020979
106.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,bing,40/60,0.109154925,0.0780141843971631,0.1398601398601398
107.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,bing,50/50,0.14539006,0.0704225352112676,0.2214285714285714
108.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,google,20/80,0.29333335,0.4533333333333333,0.1333333333333333
109.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,google,30/70,0.30666667,0.28,0.3333333333333333
110.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,google,40/60,0.30333334,0.32,0.2866666666666667
111.0,bing,True,FGSM,alexnet,20/80,ensamble,alexnet,google,50/50,0.33666667,0.0733333333333333,0.6
112.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,google,20/80,0.20666668,0.26,0.1533333333333333
113.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,google,30/70,0.20666668,0.1866666666666666,0.2266666666666666
114.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,google,40/60,0.18,0.08,0.28
115.0,bing,True,FGSM,alexnet,20/80,ensamble,resnet,google,50/50,0.19,0.0466666666666666,0.3333333333333333
116.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,google,20/80,0.24666667,0.3533333333333333,0.14
117.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,google,30/70,0.21333334,0.1133333333333333,0.3133333333333333
118.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,google,40/60,0.25333333,0.0733333333333333,0.4333333333333333
119.0,bing,True,FGSM,alexnet,20/80,ensamble,vgg,google,50/50,0.28,0.0333333333333333,0.5266666666666666
120.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,bing,20/80,0.35632184,0.5901639344262295,0.1510791366906475
121.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,bing,30/70,0.37218046,0.5079365079365079,0.25
122.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,bing,40/60,0.34181818,0.3777777777777777,0.3071428571428571
123.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,bing,50/50,0.2789855,0.2446043165467626,0.3138686131386861
124.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,bing,20/80,0.12546125,0.1484375,0.1048951048951049
125.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,bing,30/70,0.12765957,0.1231884057971014,0.1319444444444444
126.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,bing,40/60,0.14736843,0.0425531914893617,0.25
127.0,bing,True,FGSM,alexnet,20/80,nonMath,resnet,bing,50/50,0.18531469,0.0277777777777777,0.3450704225352112
128.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,bing,20/80,0.15636364,0.2442748091603053,0.0763888888888889
129.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,bing,30/70,0.14028777,0.1333333333333333,0.1468531468531468
130.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,bing,40/60,0.15140845,0.0709219858156028,0.2307692307692307
131.0,bing,True,FGSM,alexnet,20/80,nonMath,vgg,bing,50/50,0.18085106,0.056338028169014,0.3071428571428571
132.0,bing,True,FGSM,alexnet,20/80,nonMath,alexnet,google,20/80,0.3866667,0.5866666666666667,0.1866666666666666
