,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
108,bing,True,RFGSM,resnet,20/80,alexnet,google,20/80,0.10666667,0.20666666666666667,0.006666666666666667
109,bing,True,RFGSM,resnet,20/80,alexnet,google,30/70,0.093333334,0.15333333333333332,0.03333333333333333
110,bing,True,RFGSM,resnet,20/80,alexnet,google,40/60,0.07,0.08666666666666667,0.05333333333333334
111,bing,True,RFGSM,resnet,20/80,alexnet,google,50/50,0.08,0.08,0.08
112,bing,True,RFGSM,resnet,20/80,resnet,google,20/80,0.21000001,0.2866666666666667,0.13333333333333333
113,bing,True,RFGSM,resnet,20/80,resnet,google,30/70,0.2,0.25333333333333335,0.14666666666666667
114,bing,True,RFGSM,resnet,20/80,resnet,google,40/60,0.17666668,0.17333333333333334,0.18
115,bing,True,RFGSM,resnet,20/80,resnet,google,50/50,0.17333333,0.14,0.20666666666666667
116,bing,True,RFGSM,resnet,20/80,vgg,google,20/80,0.11333334,0.17333333333333334,0.05333333333333334
117,bing,True,RFGSM,resnet,20/80,vgg,google,30/70,0.10666667,0.15333333333333332,0.06
118,bing,True,RFGSM,resnet,20/80,vgg,google,40/60,0.086666666,0.09333333333333334,0.08
119,bing,True,RFGSM,resnet,20/80,vgg,google,50/50,0.07666667,0.07333333333333333,0.08
120,bing,True,RFGSM,resnet,30/70,alexnet,bing,20/80,0.07829181,0.14814814814814814,0.0136986301369863
121,bing,True,RFGSM,resnet,30/70,alexnet,bing,30/70,0.049295776,0.08823529411764706,0.013513513513513514
122,bing,True,RFGSM,resnet,30/70,alexnet,bing,40/60,0.049295776,0.07194244604316546,0.027586206896551724
123,bing,True,RFGSM,resnet,30/70,alexnet,bing,50/50,0.038194444,0.04861111111111111,0.027777777777777776
124,bing,True,RFGSM,resnet,30/70,resnet,bing,20/80,0.21453288,0.32857142857142857,0.10738255033557047
125,bing,True,RFGSM,resnet,30/70,resnet,bing,30/70,0.209622,0.31690140845070425,0.10738255033557047
126,bing,True,RFGSM,resnet,30/70,resnet,bing,40/60,0.18430033,0.21232876712328766,0.1564625850340136
127,bing,True,RFGSM,resnet,30/70,resnet,bing,50/50,0.15306123,0.11564625850340136,0.19047619047619047
128,bing,True,RFGSM,resnet,30/70,vgg,bing,20/80,0.10069445,0.15714285714285714,0.0472972972972973
129,bing,True,RFGSM,resnet,30/70,vgg,bing,30/70,0.10034602,0.1619718309859155,0.04081632653061224
130,bing,True,RFGSM,resnet,30/70,vgg,bing,40/60,0.06849315,0.07586206896551724,0.061224489795918366
131,bing,True,RFGSM,resnet,30/70,vgg,bing,50/50,0.07191781,0.08904109589041095,0.0547945205479452
132,bing,True,RFGSM,resnet,30/70,alexnet,google,20/80,0.10666667,0.20666666666666667,0.006666666666666667
133,bing,True,RFGSM,resnet,30/70,alexnet,google,30/70,0.09666667,0.16666666666666666,0.02666666666666667
134,bing,True,RFGSM,resnet,30/70,alexnet,google,40/60,0.07666667,0.10666666666666667,0.04666666666666667
135,bing,True,RFGSM,resnet,30/70,alexnet,google,50/50,0.07666667,0.08,0.07333333333333333
136,bing,True,RFGSM,resnet,30/70,resnet,google,20/80,0.19666667,0.28,0.11333333333333333
137,bing,True,RFGSM,resnet,30/70,resnet,google,30/70,0.20333333,0.24666666666666667,0.16
138,bing,True,RFGSM,resnet,30/70,resnet,google,40/60,0.17,0.17333333333333334,0.16666666666666666
139,bing,True,RFGSM,resnet,30/70,resnet,google,50/50,0.16,0.13333333333333333,0.18666666666666668
140,bing,True,RFGSM,resnet,30/70,vgg,google,20/80,0.13000001,0.2,0.06
141,bing,True,RFGSM,resnet,30/70,vgg,google,30/70,0.10666667,0.14,0.07333333333333333
142,bing,True,RFGSM,resnet,30/70,vgg,google,40/60,0.083333336,0.09333333333333334,0.07333333333333333
143,bing,True,RFGSM,resnet,30/70,vgg,google,50/50,0.093333334,0.08666666666666667,0.1
144,bing,True,RFGSM,resnet,40/60,alexnet,bing,20/80,0.06049822,0.11851851851851852,0.00684931506849315
145,bing,True,RFGSM,resnet,40/60,alexnet,bing,30/70,0.049295776,0.09558823529411764,0.006756756756756757
146,bing,True,RFGSM,resnet,40/60,alexnet,bing,40/60,0.038732395,0.06474820143884892,0.013793103448275862
147,bing,True,RFGSM,resnet,40/60,alexnet,bing,50/50,0.038194444,0.04861111111111111,0.027777777777777776
148,bing,True,RFGSM,resnet,40/60,resnet,bing,20/80,0.22491351,0.37142857142857144,0.087248322147651
149,bing,True,RFGSM,resnet,40/60,resnet,bing,30/70,0.23024055,0.38028169014084506,0.087248322147651
150,bing,True,RFGSM,resnet,40/60,resnet,bing,40/60,0.20136519,0.2671232876712329,0.1360544217687075
151,bing,True,RFGSM,resnet,40/60,resnet,bing,50/50,0.18707483,0.17687074829931973,0.19727891156462585
152,bing,True,RFGSM,resnet,40/60,vgg,bing,20/80,0.104166664,0.18571428571428572,0.02702702702702703
153,bing,True,RFGSM,resnet,40/60,vgg,bing,30/70,0.12456748,0.20422535211267606,0.047619047619047616
154,bing,True,RFGSM,resnet,40/60,vgg,bing,40/60,0.08561644,0.10344827586206896,0.06802721088435375
155,bing,True,RFGSM,resnet,40/60,vgg,bing,50/50,0.09246575,0.1232876712328767,0.06164383561643835
156,bing,True,RFGSM,resnet,40/60,alexnet,google,20/80,0.1,0.2,0.0
157,bing,True,RFGSM,resnet,40/60,alexnet,google,30/70,0.10333334,0.18666666666666668,0.02
158,bing,True,RFGSM,resnet,40/60,alexnet,google,40/60,0.08,0.11333333333333333,0.04666666666666667
159,bing,True,RFGSM,resnet,40/60,alexnet,google,50/50,0.07666667,0.09333333333333334,0.06
160,bing,True,RFGSM,resnet,40/60,resnet,google,20/80,0.20333333,0.32,0.08666666666666667
161,bing,True,RFGSM,resnet,40/60,resnet,google,30/70,0.20333333,0.29333333333333333,0.11333333333333333
162,bing,True,RFGSM,resnet,40/60,resnet,google,40/60,0.18,0.20666666666666667,0.15333333333333332
163,bing,True,RFGSM,resnet,40/60,resnet,google,50/50,0.18333334,0.17333333333333334,0.19333333333333333
164,bing,True,RFGSM,resnet,40/60,vgg,google,20/80,0.12666667,0.19333333333333333,0.06
165,bing,True,RFGSM,resnet,40/60,vgg,google,30/70,0.11333334,0.16666666666666666,0.06
166,bing,True,RFGSM,resnet,40/60,vgg,google,40/60,0.1,0.11333333333333333,0.08666666666666667
167,bing,True,RFGSM,resnet,40/60,vgg,google,50/50,0.09666667,0.1,0.09333333333333334
168,bing,True,RFGSM,resnet,50/50,alexnet,bing,20/80,0.07829181,0.14814814814814814,0.0136986301369863
169,bing,True,RFGSM,resnet,50/50,alexnet,bing,30/70,0.056338027,0.10294117647058823,0.013513513513513514
170,bing,True,RFGSM,resnet,50/50,alexnet,bing,40/60,0.038732395,0.06474820143884892,0.013793103448275862
171,bing,True,RFGSM,resnet,50/50,alexnet,bing,50/50,0.034722224,0.04861111111111111,0.020833333333333332
172,bing,True,RFGSM,resnet,50/50,resnet,bing,20/80,0.21107267,0.34285714285714286,0.087248322147651
